Id,ProductId,UserId,ProfileName,HelpfulnessNumerator,HelpfulnessDenominator,Score,Time,Summary,Text,sentiment,sentiment_label,processed_text
521371,B007JFXWRC,AMLA0B6EHD4OS,Stacey,0,0,3,1348704000,"Very blackberry, no vanilla","I always enjoy how a flavored coffee or tea smells.  I've usually found that the taste is never as good as the smell.  In the case of Lipton Blackberry Vanilla Herbal Pyramid Tea Bags, this has been my experience.  The bag is an eye-catching design that entices because of the texture of the tea and infusions.  The smell is amazing!  I would make this into an air freshener in a heartbeat!  The flavor wasn't bad, but it was overpoweringly blackberry.  I couldn't even taste the vanilla.<br /><br />This would be an outstanding blackberry tea, but this product doesn't live up to the description on the carton.",1,neutral,Always enjoy flavored coffee tea smell usually find taste never good smell case listen blackberry vanilla herbal pyramid tea bag experience bag eye catch design entice texture tea infusion smell amaze would make air freshener heartbeat flavor not bad overpoweringly blackberry could not even taste vanilla would outstanding blackberry tea product not live description carbon
89518,B004L44PHU,A2WRSERHIOLA5V,Ace,0,0,5,1323561600,Keeps me full and it tastes great!,"This is the best protein shake out there, not only is it affordable but it tastes great. This is a great for work when i dont have time to eat lunch this will keep me full for hours. I would recommend this shake to anyone, and i love drinking this after a workout. You will not be disappointed.",2,positive,Best protein shake not affordable taste great great work dont time eat lunch keep full hour would recommend shake anyone love drink workout not disappointed
85636,B001PEWJWC,AOK1W5MSDV4QE,Karen L. Stall,22,22,5,1297209600,Karen,"These are exceptional. I had them first at a friend's home. Her hummus was wonderful, and I asked her for her recipe. It really is the beans that make the difference. Thanks so much for your great product!!!",2,positive,Exceptional first friend home human wonderful ask recipe really bean make difference thanks much great product
197661,B0011EO7WQ,A2LFUUQQYDERSJ,"N. Jiang ""N.J.""",1,1,5,1322438400,Green tea & Aloe moisturizer,I have combination skin. The green tea & aloe moisturizer leaves my skin supple and hydrated but not oily. The subtle and clean scent is refreshing.<br /><br />I also tried the jasmine and vitamin E moisturizer. It is much richer and it's a bit too rich for my skin. The fragrance is also stronger. I'll stick with green tea & aloe.,2,positive,Combination skin green tea alone moisturizer leave skin supply hydrate not oily subtle clean scent refreshing also try jasmine vitamin e moisturizer much rich bit too rich skin fragrance also strong stick green tea alone
526219,B001BZ9SMO,A14Q5D3QYA8FPV,Shopper,4,6,5,1248048000,"Tasty, filling, healthy!","I don't like starchy, salty, and thick soups (too much starch actually makes me hungry). This particular variety (roasted chicken and vegetable) fits the bill. It is sparse on the noodle, with only 4 g of sugar per can (I have never eaten half a can of soup, so, all values are for the entire can). While still high, the sodium for the can is 920 mg: much less then in a ""regular"" soup.  The satisfying taste belies the 140 calories and only 2 g of fat! The liquid is light, but there is lots to chew on in the bowl: many chunks of meat and firm veggies make this a meal, rather then a snack. The ring on top of the can makes it easy to open. You can tuck a can in your purse and take it along to the office for a quick lunch. So far, so good.<br /><br />The only downside is the price. Even though I ordered the soup thru the Subscribe and Save programme, I paid for the dozen more then $6 over the price in the local mass retailer. It is not worth it, even with the covenience of free shipping. I will continue to buy the soup, just not on-line. Make sure to do your price research, but eaither way do give this variety a try. I'm sure you will not be dissapointed!",2,positive,Not like starch salty thick soup too much starch actually make hungry particular variety roast chicken vegetable fit bill sparse noodle g sugar per never eat half soup value entire still high sodium mg much less regular soup satisfy taste belief calorie g fat liquid light lot chew bowl many chunk meat firm veggie make meal rather snack ring top make easy open tuck purse take along office quick lunch far good downside price even though order soup thru subscribe save programme pay dozen price local mass retailer not worth even convenience free shipping continue buy soup not line make sure price research either way give variety try sure not disappointed
505245,B001714V1U,A3CGZE3WU9FFML,kinggo,0,0,5,1335657600,Great Tea,Great Japanese Green Tea. I love it. Stay green color most of the time and test nature sweet green tea.,2,positive,Great japanese green tea love stay green color time test nature sweet green tea
193871,B005IW4WFY,A2R6RA8FRBS608,Matthew G. Sherwin,1,1,5,1321056000,a snack that's good for you--YUM !!!,"Kind Healthy Grains Cinnamon Oat Clusters with Flax Seeds (which give you omega-3 fatty acids) are absolutely delicious! There're good for you, too; we all need flax and grains in our diet and so this is a preferable snack compared to small candy treats or even those tiny cake treats that have way too much sugar and empty carbs.<br /><br />My package came tightly closed and the product was fresh; that helped it to taste really good!<br /><br />I highly recommend this product; it is a healthy snack and it's great for people on the go.",2,positive,Kind healthy grain cinnamon oat cluster flax seed give omega fatty acid absolutely delicious good too need flax grain diet preferable snack compare small candy treat even tiny cake treat way too much sugar empty car package come tightly close product fresh help taste really good highly recommend product healthy snack great people go
301702,B001CFMGGI,A2C2JOO6DYRMYL,Jack West,4,5,5,1260921600,as adsvertised,good price & fast delivery. i have gout so this stuff works great for me.,2,positive,Good price fast delivery stuff work great
75256,B0026RQTGE,A355N68F3UJPA,"Suzanne M. Webster ""Suzanne""",1,1,5,1322179200,Great gift for your favorite small dog!,"I purchased these for my 19 lb beagle.  They actually came in a holiday box (I didn't know this until I opened my amazon box), which would've been great had I been giving them as a gift.  They are the perfect size for my dog, and she devours them!  Note:  It is recommended that you give your dog only one treat per day.",2,positive,Purchase lb eagle actually come holiday box not know open amazon box would great give gift perfect size dog devout note recommend give dog one treat per day
263793,B0017I1QB6,A37YG5MYEF96EJ,"Creedeco ""Tom""",1,1,5,1328140800,Best of its kind...,"With the possible exception of their Fire Roasted Chipotle Salsa (I can't really taste a significant difference), this is the best salsa out there, in my opinion.  There are plenty that are less-costly and that alone may guide one's choice in another direction... but if cost is no object, this is the real deal.",2,positive,Possible exception fire roast chipotle salsa can not really taste significant difference best salsa opinion plenty less costly alone may guide one choice another direction cost no object real deal
531940,B005K4Q34S,A2KFZJMRLXCGP3,diane h,0,0,4,1323302400,Good Stuff,I wasn`t sure about this instant type k-cups but it was a pleasant surprise I will be ordering more and my husband enjoyed it also,2,positive,Sure instant type k cup pleasant surprise ordering husband enjoy also
214658,B001KQAR24,A32GAHCZ43R7NP,sgrams,22,26,5,1179014400,"Nutiva Organic Shelled Hempseed, 5-Pound Bag","This item was brought up in a forum with a link to Amazon. I've dealt with Amazon before and I've never been let down, Thank you Amazon for the great deals and excellant service! Anyway, this seed is tasty and nutrient packed. I've since read that hemp seed is some of the best food we can give ourselves.",2,positive,Item bring forum link amazon dealt amazon never let thank amazon great deal excellent service anyway seed tasty nutrient pack since read hemp seed best food give
48974,B001E5E0T2,AXSV2IRQX2C20,"JAScribbles ""Kindle is charged and ready!""",0,3,3,1332806400,Good for One Use,"I like to brew myself a single cup of coffee every once in a while. I have the Melitta filters and a plastic cone holder. I place both on top of a coffee cup and pour in the hot water. This method works well once. If you plan to have a second cup of coffee, add a touch more coffee grounds, and run through another round of water, it will not work well. The flow is blocked and slow. Even if you move around the grounds with a spoon, the drip is too slow to warrant a second use.<br /><br />So these are good once. If you want to save on waste and cut down on your garbage creation, pick another method.<br /><br />I visited their website and couldn't find any information on their annual donations to forest conservation. I did eventually find them listed as a corporate partner (AKA donor) on the American Forests . org website. It's nice to see companies giving back to the environment.",1,neutral,Like brew single cup coffee every militia filter plastic cone holder place top coffee cup pour hot water method work well plan second cup coffee add touch coffee ground run another round water not work well flow block slow even move around ground spoon drip too slow warrant second use good want save waste cut garbage creation pick another method visit website could not find information annual donation forest conservation eventually find listed corporate partner aka donor american forest org website nice see company give back environment
